City,Datetime,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Ahmedabad,2015-09-17 04:00:00,24.84,91.5,6.06,7.78,13.84,15.38,6.06,9.42,1.67,0.0,0.62,0.0,162.0,Moderate
Ahmedabad,2015-09-17 05:00:00,18.47,91.5,6.12,6.07,12.19,15.38,6.12,9.93,30.5,0.0,0.11,0.0,155.0,Moderate
Ahmedabad,2015-09-17 08:00:00,22.61,91.5,7.14,8.48,15.62,15.38,7.14,6.45,27.67,0.0,4.82,0.0,164.0,Moderate
Ahmedabad,2015-09-17 09:00:00,24.03,91.5,7.43,7.73,15.16,15.38,7.43,9.09,11.0,0.0,2.61,0.0,168.0,Moderate
Ahmedabad,2015-09-17 10:00:00,27.1,91.5,7.34,6.99,14.33,15.38,7.34,10.06,30.0,0.0,2.67,0.0,168.0,Moderate
Ahmedabad,2015-09-17 11:00:00,33.03,91.5,6.97,7.5,14.47,15.38,6.97,5.83,43.67,0.0,0.0,0.31,168.0,Moderate
Ahmedabad,2015-09-17 17:00:00,28.09,91.5,6.23,7.05,13.27,15.38,6.23,10.33,62.67,0.0,2.11,0.0,167.0,Moderate
Ahmedabad,2015-09-17 19:00:00,37.12,91.5,6.23,14.82,21.06,15.38,6.23,8.57,61.33,0.0,5.63,0.5,159.0,Moderate
Ahmedabad,2015-09-17 21:00:00,41.1,91.5,6.95,23.4,30.35,15.38,6.95,10.83,12.5,0.0,7.02,1.2,162.0,Moderate
Ahmedabad,2015-09-17 22:00:00,72.07,91.5,6.77,19.6,26.37,15.38,6.77,9.42,16.0,0.0,6.02,0.8,162.0,Moderate
Ahmedabad,2015-09-17 23:00:00,49.01,91.5,6.3,11.37,17.67,15.38,6.3,10.36,31.17,0.0,2.75,0.26,162.0,Moderate
Ahmedabad,2015-09-18 00:00:00,41.3,91.5,6.18,8.15,14.33,15.38,6.18,8.51,55.17,0.0,1.62,0.0,162.0,Moderate
Ahmedabad,2015-09-18 01:00:00,33.37,91.5,6.0,6.16,12.16,15.38,6.0,7.82,12.17,0.0,0.82,0.0,162.0,Moderate
Ahmedabad,2015-09-18 02:00:00,21.33,91.5,6.04,5.55,11.59,15.38,6.04,6.58,36.17,0.0,0.92,0.0,162.0,Moderate
Ahmedabad,2015-09-18 03:00:00,11.09,91.5,6.14,5.26,11.41,15.38,6.14,12.17,91.67,0.0,1.49,0.0,162.0,Moderate
Ahmedabad,2015-09-18 04:00:00,15.22,91.5,6.13,6.03,12.16,15.38,6.13,6.74,30.17,0.0,3.39,0.0,162.0,Moderate
Ahmedabad,2015-09-18 07:00:00,26.74,91.5,6.92,9.76,16.68,15.38,6.92,6.53,11.33,0.0,1.49,0.0,162.0,Moderate
Ahmedabad,2015-09-18 08:00:00,36.38,91.5,8.41,13.27,21.68,15.38,8.41,10.31,14.33,0.0,2.07,0.0,180.0,Moderate
Ahmedabad,2015-09-18 09:00:00,29.58,91.5,8.41,13.8,22.21,15.38,8.41,7.38,58.33,0.0,3.18,0.0,180.0,Moderate
Ahmedabad,2015-09-18 11:00:00,52.01,91.5,7.59,15.95,23.53,15.38,7.59,8.63,52.0,0.0,6.38,0.0,180.0,Moderate
Ahmedabad,2015-09-18 13:00:00,66.93,91.5,7.21,14.22,21.43,15.38,7.21,7.25,57.83,0.0,2.09,0.0,182.0,Moderate
Ahmedabad,2015-09-18 14:00:00,44.16,91.5,6.68,10.64,17.32,15.38,6.68,11.79,61.0,0.0,2.03,0.0,182.0,Moderate
Ahmedabad,2015-09-18 15:00:00,35.1,91.5,6.79,12.12,18.92,15.38,6.79,15.84,26.33,0.0,1.81,0.0,182.0,Moderate
Ahmedabad,2015-09-18 17:00:00,54.14,91.5,13.35,25.16,38.5,15.38,13.35,2.6,27.67,0.0,18.83,2.78,248.0,Poor
Ahmedabad,2015-09-18 18:00:00,56.91,91.5,8.46,17.34,25.8,15.38,8.46,8.37,67.5,0.0,15.25,2.88,248.0,Poor
Ahmedabad,2015-09-18 20:00:00,38.96,91.5,7.04,12.66,19.7,15.38,7.04,7.75,100.83,0.0,7.87,1.21,248.0,Poor
Ahmedabad,2015-09-18 22:00:00,19.94,91.5,9.1,17.22,26.32,15.38,9.1,7.56,64.17,0.0,4.07,0.48,248.0,Poor
Ahmedabad,2015-09-19 02:00:00,14.2,91.5,8.64,13.31,21.96,15.38,8.64,13.11,43.5,0.0,2.58,0.0,189.0,Moderate
Ahmedabad,2015-09-19 03:00:00,11.21,91.5,6.54,10.3,16.84,15.38,6.54,17.63,39.67,0.0,1.04,0.0,189.0,Moderate
Ahmedabad,2015-09-19 04:00:00,14.05,91.5,6.63,10.15,16.79,15.38,6.63,12.29,28.33,0.0,1.21,0.0,189.0,Moderate
Ahmedabad,2015-09-19 05:00:00,7.79,91.5,6.04,6.72,12.77,15.38,6.04,9.19,69.17,0.0,1.28,0.0,189.0,Moderate
Ahmedabad,2015-09-19 06:00:00,11.15,91.5,7.34,9.69,17.04,15.38,7.34,17.97,81.67,0.0,1.46,0.0,183.0,Moderate
Ahmedabad,2015-09-19 08:00:00,40.01,91.5,13.18,14.28,27.45,15.38,13.18,10.75,44.17,0.0,2.86,0.0,245.0,Poor
Ahmedabad,2015-09-19 09:00:00,47.15,91.5,11.4,13.35,24.74,15.38,11.4,13.74,39.17,0.0,3.93,0.17,245.0,Poor
Ahmedabad,2015-09-19 10:00:00,45.12,91.5,8.98,10.96,19.94,15.38,8.98,21.18,63.67,0.0,4.61,0.56,245.0,Poor
Ahmedabad,2015-09-19 12:00:00,29.54,91.5,11.23,10.48,21.71,15.38,11.23,8.37,40.67,0.0,3.59,0.77,245.0,Poor
Ahmedabad,2015-09-19 13:00:00,46.42,91.5,7.96,20.32,20.79,15.38,0.8,8.37,26.24,0.86,2.59,0.79,245.0,Poor
Ahmedabad,2015-09-19 14:00:00,46.42,91.5,7.96,20.32,20.79,15.38,0.8,8.37,26.24,0.86,2.59,0.79,245.0,Poor
Ahmedabad,2015-09-19 15:00:00,46.42,91.5,7.96,20.32,20.79,15.38,0.8,8.37,26.24,0.86,2.59,0.79,245.0,Poor
Ahmedabad,2015-09-19 18:00:00,46.42,91.5,7.96,20.32,20.79,15.38,0.8,8.37,26.24,0.86,2.59,0.79,218.0,Poor
Ahmedabad,2015-09-19 19:00:00,46.42,91.5,7.96,20.32,20.79,15.38,0.8,8.37,26.24,0.86,2.59,0.79,218.0,Poor
Ahmedabad,2015-09-19 20:00:00,46.42,91.5,7.96,20.32,20.79,15.38,0.8,8.37,26.24,0.86,2.59,0.79,116.0,Moderate
Ahmedabad,2015-09-19 21:00:00,46.42,91.5,7.96,20.32,20.79,15.38,0.8,8.37,26.24,0.86,2.59,0.79,116.0,Moderate
Ahmedabad,2015-09-19 23:00:00,46.42,91.5,7.96,20.32,20.79,15.38,0.8,8.37,26.24,0.86,2.59,0.79,116.0,Moderate
Ahmedabad,2015-09-20 00:00:00,46.42,91.5,7.96,20.32,20.79,15.38,0.8,8.37,26.24,0.86,2.59,0.79,116.0,Moderate
Ahmedabad,2015-09-20 01:00:00,46.42,91.5,7.96,20.32,20.79,15.38,0.8,8.37,26.24,0.86,2.59,0.79,116.0,Moderate
Ahmedabad,2015-09-20 03:00:00,46.42,91.5,7.96,20.32,20.79,15.38,0.8,8.37,26.24,0.86,2.59,0.79,116.0,Moderate
Ahmedabad,2015-09-20 04:00:00,46.42,91.5,7.96,20.32,20.79,15.38,0.8,8.37,26.24,0.86,2.59,0.79,116.0,Moderate
Ahmedabad,2015-09-20 05:00:00,46.42,91.5,7.96,20.32,20.79,15.38,0.8,8.37,26.24,0.86,2.59,0.79,116.0,Moderate
Ahmedabad,2015-09-20 06:00:00,46.42,91.5,7.96,20.32,20.79,15.38,0.8,8.37,26.24,0.86,2.59,0.79,116.0,Moderate
Ahmedabad,2015-09-20 07:00:00,46.42,91.5,7.96,20.32,20.79,15.38,0.8,8.37,26.24,0.86,2.59,0.79,116.0,Moderate
Ahmedabad,2015-09-20 08:00:00,46.42,91.5,7.96,20.32,20.79,15.38,0.8,8.37,26.24,0.86,2.59,0.79,116.0,Moderate
Ahmedabad,2015-09-20 10:00:00,46.42,91.5,7.96,20.32,20.79,15.38,0.8,8.37,26.24,0.86,2.59,0.79,116.0,Moderate
Ahmedabad,2015-09-20 11:00:00,46.42,91.5,7.96,20.32,20.79,15.38,0.8,8.37,26.24,0.86,2.59,0.79,116.0,Moderate
Ahmedabad,2015-09-20 13:00:00,46.42,91.5,7.96,20.32,20.79,15.38,0.8,8.37,26.24,0.86,2.59,0.79,116.0,Moderate
Ahmedabad,2015-09-20 14:00:00,46.42,91.5,7.96,20.32,20.79,15.38,0.8,8.37,26.24,0.86,2.59,0.79,116.0,Moderate
Ahmedabad,2015-09-20 15:00:00,46.42,91.5,7.96,20.32,20.79,15.38,0.8,8.37,26.24,0.86,2.59,0.79,116.0,Moderate
Ahmedabad,2015-09-20 16:00:00,46.42,91.5,7.96,20.32,20.79,15.38,0.8,8.37,26.24,0.86,2.59,0.79,116.0,Moderate
Ahmedabad,2015-09-20 17:00:00,46.42,91.5,7.96,20.32,20.79,15.38,0.8,8.37,26.24,0.86,2.59,0.79,116.0,Moderate
Ahmedabad,2015-09-20 18:00:00,46.42,91.5,7.96,20.32,20.79,15.38,0.8,8.37,26.24,0.86,2.59,0.79,116.0,Moderate
Ahmedabad,2015-09-20 19:00:00,46.42,91.5,7.96,20.32,20.79,15.38,0.8,8.37,26.24,0.86,2.59,0.79,116.0,Moderate
Ahmedabad,2015-09-20 20:00:00,46.42,91.5,7.96,20.32,20.79,15.38,0.8,8.37,26.24,0.86,2.59,0.79,116.0,Moderate
Ahmedabad,2015-09-20 21:00:00,46.42,91.5,7.96,20.32,20.79,15.38,0.8,8.37,26.24,0.86,2.59,0.79,116.0,Moderate
Ahmedabad,2015-09-20 23:00:00,46.42,91.5,7.96,20.32,20.79,15.38,0.8,8.37,26.24,0.86,2.59,0.79,116.0,Moderate
Ahmedabad,2015-09-21 00:00:00,46.42,91.5,7.96,20.32,20.79,15.38,0.8,8.37,26.24,0.86,2.59,0.79,116.0,Moderate
Ahmedabad,2015-09-21 01:00:00,46.42,91.5,7.96,20.32,20.79,15.38,0.8,8.37,26.24,0.86,2.59,0.79,116.0,Moderate
Ahmedabad,2015-09-21 02:00:00,46.42,91.5,7.96,20.32,20.79,15.38,0.8,8.37,26.24,0.86,2.59,0.79,116.0,Moderate
Ahmedabad,2015-09-21 03:00:00,46.42,91.5,7.96,20.32,20.79,15.38,0.8,8.37,26.24,0.86,2.59,0.79,116.0,Moderate
Ahmedabad,2015-09-21 04:00:00,46.42,91.5,7.96,20.32,20.79,15.38,0.8,8.37,26.24,0.86,2.59,0.79,116.0,Moderate
Ahmedabad,2015-09-21 05:00:00,25.82,91.5,6.78,10.22,17.0,15.38,6.78,7.95,6.17,0.0,2.99,0.0,116.0,Moderate
Ahmedabad,2015-09-21 07:00:00,46.42,91.5,7.96,20.32,20.79,15.38,0.8,8.37,26.24,0.86,2.59,0.79,116.0,Moderate
Ahmedabad,2015-09-21 09:00:00,46.42,91.5,7.96,20.32,20.79,15.38,0.8,8.37,26.24,0.86,2.59,0.79,116.0,Moderate
Ahmedabad,2015-09-21 13:00:00,46.42,91.5,7.96,20.32,20.79,15.38,0.8,8.37,26.24,0.86,2.59,0.79,116.0,Moderate
Ahmedabad,2015-09-21 14:00:00,13.8,91.5,9.58,9.61,19.18,15.38,9.58,15.1,67.5,0.0,5.33,0.58,116.0,Moderate
Ahmedabad,2015-09-21 15:00:00,10.83,91.5,10.43,10.94,21.38,15.38,10.43,13.04,11.67,0.0,4.0,0.28,116.0,Moderate
Ahmedabad,2015-09-21 16:00:00,15.93,91.5,8.67,8.36,17.04,15.38,8.67,4.88,12.67,0.0,4.22,0.0,116.0,Moderate
Ahmedabad,2015-09-21 17:00:00,20.28,91.5,8.27,8.63,16.9,15.38,8.27,6.84,10.67,0.0,3.96,0.0,116.0,Moderate
Ahmedabad,2015-09-21 18:00:00,21.78,91.5,11.92,15.09,27.01,15.38,11.92,8.74,8.17,0.0,8.11,0.52,116.0,Moderate
Ahmedabad,2015-09-21 20:00:00,36.16,91.5,10.91,17.05,27.96,15.38,10.91,8.64,4.33,0.0,5.56,0.58,116.0,Moderate
Ahmedabad,2015-09-21 22:00:00,33.28,91.5,12.53,13.66,26.2,15.38,12.53,12.51,3.67,0.0,4.06,0.09,116.0,Moderate
Ahmedabad,2015-09-21 23:00:00,50.52,91.5,11.5,13.13,24.63,15.38,11.5,9.95,2.67,0.0,2.96,0.21,116.0,Moderate
Ahmedabad,2015-09-22 00:00:00,43.84,91.5,8.83,9.37,18.2,15.38,8.83,9.85,5.0,0.0,1.95,0.0,116.0,Moderate
Ahmedabad,2015-09-22 01:00:00,43.71,91.5,7.92,8.87,16.79,15.38,7.92,11.93,4.17,0.0,1.58,0.0,116.0,Moderate
Ahmedabad,2015-09-22 02:00:00,51.68,91.5,7.13,8.21,15.34,15.38,7.13,8.29,4.67,0.0,0.93,0.0,116.0,Moderate
Ahmedabad,2015-09-22 05:00:00,56.08,91.5,7.45,9.05,16.49,15.38,7.45,7.92,3.33,0.0,0.81,0.0,236.0,Poor
Ahmedabad,2015-09-22 06:00:00,65.8,91.5,7.92,7.21,15.14,15.38,7.92,7.52,5.33,0.0,0.73,0.0,221.0,Poor
Ahmedabad,2015-09-22 07:00:00,65.81,91.5,8.0,6.78,14.78,15.38,8.0,4.97,6.0,0.0,0.8,0.0,185.0,Moderate
Ahmedabad,2015-09-22 08:00:00,60.94,91.5,9.88,8.72,18.6,15.38,9.88,10.63,4.33,0.0,1.54,0.0,198.0,Moderate
Ahmedabad,2015-09-22 09:00:00,60.35,91.5,10.47,7.97,18.45,15.38,10.47,13.69,5.67,0.0,2.3,0.0,207.0,Poor
Ahmedabad,2015-09-22 10:00:00,69.82,91.5,10.1,8.94,19.04,15.38,10.1,11.55,6.33,0.0,4.37,0.0,207.0,Poor
Ahmedabad,2015-09-22 11:00:00,74.68,91.5,8.98,7.63,16.6,15.38,8.98,5.93,7.67,0.0,5.08,0.1,207.0,Poor
Ahmedabad,2015-09-22 12:00:00,76.15,91.5,8.91,8.36,17.27,15.38,8.91,7.35,9.5,0.0,3.78,0.0,207.0,Poor
Ahmedabad,2015-09-22 13:00:00,72.9,91.5,7.92,7.97,15.89,15.38,7.92,7.46,12.83,0.0,3.71,0.0,207.0,Poor
Ahmedabad,2015-09-22 14:00:00,56.14,91.5,8.43,9.77,18.2,15.38,8.43,1.53,15.17,0.0,3.04,0.0,207.0,Poor
Ahmedabad,2015-09-22 15:00:00,49.22,91.5,8.07,9.71,17.78,15.38,8.07,0.04,19.0,0.0,3.24,0.09,207.0,Poor
Ahmedabad,2015-09-22 16:00:00,56.36,91.5,8.01,10.24,18.24,15.38,8.01,1.34,19.83,0.0,5.7,0.36,207.0,Poor
Ahmedabad,2015-09-22 18:00:00,62.41,91.5,8.82,11.22,20.04,15.38,8.82,2.05,11.0,0.0,4.35,0.56,187.0,Moderate
Ahmedabad,2015-09-22 21:00:00,62.16,91.5,12.41,14.68,27.1,15.38,12.41,4.71,3.33,0.0,5.7,0.53,234.0,Poor
Ahmedabad,2015-09-23 01:00:00,67.04,91.5,8.48,10.92,19.39,15.38,8.48,3.02,2.67,0.0,2.26,0.0,263.0,Poor
Ahmedabad,2015-09-23 02:00:00,55.45,91.5,9.07,10.14,19.21,15.38,9.07,2.13,2.0,0.0,1.24,0.0,263.0,Poor
Ahmedabad,2015-09-23 05:00:00,61.29,91.5,8.77,8.02,16.79,15.38,8.77,3.46,1.67,0.0,1.14,0.0,263.0,Poor
Ahmedabad,2015-09-23 07:00:00,71.28,91.5,11.6,8.45,20.05,15.38,11.6,5.66,1.67,0.0,0.86,0.0,223.0,Poor
Ahmedabad,2015-09-23 08:00:00,73.7,91.5,13.82,9.34,23.16,15.38,13.82,5.61,1.67,0.0,2.81,0.0,255.0,Poor
Ahmedabad,2015-09-23 09:00:00,73.52,91.5,11.12,8.04,19.15,15.38,11.12,3.39,3.33,0.0,2.31,0.0,255.0,Poor
Ahmedabad,2015-09-23 10:00:00,73.15,91.5,10.72,6.74,17.46,15.38,10.72,2.92,4.0,0.0,2.83,0.0,255.0,Poor
Ahmedabad,2015-09-23 12:00:00,78.42,91.5,8.65,7.21,15.85,15.38,8.65,4.3,7.5,0.0,2.87,0.0,255.0,Poor
Ahmedabad,2015-09-23 13:00:00,75.65,91.5,12.06,9.81,21.87,15.38,12.06,2.46,8.17,0.0,2.94,0.0,255.0,Poor
Ahmedabad,2015-09-23 14:00:00,62.82,91.5,9.22,8.21,17.44,15.38,9.22,3.91,8.83,0.0,2.57,0.0,255.0,Poor
Ahmedabad,2015-09-23 15:00:00,60.2,91.5,8.53,7.73,16.26,15.38,8.53,4.83,8.83,0.0,2.08,0.0,255.0,Poor
Ahmedabad,2015-09-23 16:00:00,69.33,91.5,8.32,8.26,16.58,15.38,8.32,2.69,11.5,0.0,1.98,0.0,229.0,Poor
Ahmedabad,2015-09-23 18:00:00,69.33,91.5,9.63,10.14,19.77,15.38,9.63,3.71,7.83,0.0,3.35,0.0,229.0,Poor
Ahmedabad,2015-09-23 19:00:00,57.96,91.5,11.74,11.96,23.7,15.38,11.74,4.2,4.5,0.0,9.76,0.88,229.0,Poor
Ahmedabad,2015-09-23 21:00:00,53.63,91.5,13.33,13.74,27.07,15.38,13.33,0.99,4.83,0.0,8.83,1.32,260.0,Poor
Ahmedabad,2015-09-23 22:00:00,72.05,91.5,13.97,14.19,28.17,15.38,13.97,4.84,3.33,0.0,12.5,1.55,260.0,Poor
Ahmedabad,2015-09-24 00:00:00,68.92,91.5,9.76,11.45,21.21,15.38,9.76,19.16,3.33,0.0,2.76,0.0,312.0,Very Poor
Ahmedabad,2015-09-24 01:00:00,58.38,91.5,8.29,9.41,17.69,15.38,8.29,23.76,3.17,0.0,1.78,0.0,312.0,Very Poor
Ahmedabad,2015-09-24 02:00:00,46.92,91.5,9.48,10.6,20.08,15.38,9.48,26.69,2.17,0.0,2.27,0.0,312.0,Very Poor
Ahmedabad,2015-09-24 03:00:00,49.15,91.5,7.73,8.13,15.86,15.38,7.73,8.31,2.17,0.0,1.94,0.0,312.0,Very Poor
Ahmedabad,2015-09-24 04:00:00,55.35,91.5,9.06,8.18,17.24,15.38,9.06,2.76,2.17,0.0,3.88,0.0,312.0,Very Poor
Ahmedabad,2015-09-24 05:00:00,66.88,91.5,6.7,5.64,12.34,15.38,6.7,4.4,4.33,0.0,3.37,0.0,312.0,Very Poor
Ahmedabad,2015-09-24 07:00:00,55.48,91.5,7.08,7.14,14.22,15.38,7.08,0.09,4.17,0.0,1.31,0.0,197.0,Moderate
Ahmedabad,2015-09-24 08:00:00,51.75,91.5,7.97,8.43,16.4,15.38,7.97,8.37,4.5,0.0,2.07,0.0,194.0,Moderate
Ahmedabad,2015-09-24 09:00:00,39.97,91.5,7.87,7.62,15.5,15.38,7.87,11.77,6.33,0.0,1.98,0.0,194.0,Moderate
Ahmedabad,2015-09-24 10:00:00,47.21,91.5,7.5,7.57,15.07,15.38,7.5,14.08,9.5,0.0,1.65,0.0,188.0,Moderate
Ahmedabad,2015-09-24 14:00:00,33.3,91.5,10.12,10.52,20.64,15.38,10.12,6.98,12.17,0.0,2.21,0.0,202.0,Poor
Ahmedabad,2015-09-24 15:00:00,27.88,91.5,8.29,9.31,17.6,15.38,8.29,3.88,15.67,0.0,1.88,0.0,202.0,Poor
Ahmedabad,2015-09-24 18:00:00,51.36,91.5,7.33,12.57,19.9,15.38,7.33,4.19,15.67,0.0,3.11,0.0,202.0,Poor
Ahmedabad,2015-09-24 21:00:00,50.31,91.5,11.13,14.76,25.9,15.38,11.13,5.64,4.83,0.0,8.88,1.11,216.0,Poor
Ahmedabad,2015-09-24 22:00:00,44.7,91.5,20.56,18.82,39.38,15.38,20.56,1.9,2.5,0.0,8.56,1.28,321.0,Very Poor
Ahmedabad,2015-09-24 23:00:00,46.36,91.5,17.03,18.13,35.15,15.38,17.03,0.67,1.67,0.0,6.26,0.93,321.0,Very Poor
Ahmedabad,2015-09-25 03:00:00,69.31,91.5,7.63,10.3,17.93,15.38,7.63,2.72,2.83,0.0,1.6,0.0,321.0,Very Poor
Ahmedabad,2015-09-25 04:00:00,64.16,91.5,6.78,9.03,15.8,15.38,6.78,6.36,4.0,0.0,3.18,0.0,321.0,Very Poor
Ahmedabad,2015-09-25 05:00:00,54.62,91.5,6.38,8.15,14.53,15.38,6.38,5.77,5.83,0.0,1.48,0.0,321.0,Very Poor
Ahmedabad,2015-09-25 08:00:00,44.88,91.5,10.08,11.1,21.18,15.38,10.08,8.86,2.83,0.0,2.24,0.0,201.0,Poor
Ahmedabad,2015-09-25 10:00:00,17.73,91.5,7.98,9.82,17.8,15.38,7.98,6.19,9.17,0.0,2.13,0.0,218.0,Poor
Ahmedabad,2015-09-25 11:00:00,24.06,91.5,7.71,10.4,18.11,15.38,7.71,8.25,14.33,0.0,2.09,0.0,218.0,Poor
Ahmedabad,2015-09-25 12:00:00,46.19,91.5,7.34,11.56,18.9,15.38,7.34,8.77,18.5,0.0,2.27,0.0,218.0,Poor
Ahmedabad,2015-09-25 13:00:00,37.76,91.5,7.1,13.02,20.12,15.38,7.1,5.0,24.17,0.0,1.74,0.0,218.0,Poor
Ahmedabad,2015-09-25 14:00:00,26.85,91.5,7.43,16.22,23.66,15.38,7.43,4.08,25.83,0.0,2.0,0.0,218.0,Poor
Ahmedabad,2015-09-25 16:00:00,33.92,91.5,7.02,21.76,28.78,15.38,7.02,5.05,29.67,0.0,1.94,0.0,218.0,Poor
Ahmedabad,2015-09-25 17:00:00,34.5,91.5,7.13,36.92,44.05,15.38,7.13,2.08,28.83,0.0,2.28,0.0,175.0,Moderate
Ahmedabad,2015-09-25 18:00:00,36.09,91.5,8.32,70.26,78.58,15.38,8.32,2.19,23.0,0.0,2.57,0.14,179.0,Moderate
Ahmedabad,2015-09-25 21:00:00,49.85,91.5,9.26,29.47,38.73,15.38,9.26,0.64,10.33,0.0,8.44,0.93,209.0,Poor
Ahmedabad,2015-09-25 23:00:00,58.93,91.5,17.21,27.12,44.32,15.38,17.21,5.48,1.5,0.0,4.64,0.7,301.0,Very Poor
Ahmedabad,2015-09-26 00:00:00,68.03,91.5,9.77,25.48,35.25,15.38,9.77,2.16,3.5,0.0,3.85,0.37,301.0,Very Poor
Ahmedabad,2015-09-26 04:00:00,28.93,91.5,6.26,6.39,12.66,15.38,6.26,4.02,13.17,0.0,1.04,0.0,301.0,Very Poor
Ahmedabad,2015-09-26 05:00:00,24.5,91.5,6.21,6.46,12.68,15.38,6.21,4.43,9.33,0.0,1.12,0.0,301.0,Very Poor
Ahmedabad,2015-09-26 06:00:00,27.54,91.5,7.98,8.27,16.26,15.38,7.98,7.04,12.83,0.0,1.1,0.0,301.0,Very Poor
Ahmedabad,2015-09-26 08:00:00,53.51,91.5,11.62,11.06,22.68,15.38,11.62,9.35,4.5,0.0,4.12,0.3,223.0,Poor
Ahmedabad,2015-09-26 11:00:00,40.84,91.5,7.01,7.64,14.64,15.38,7.01,11.2,26.0,0.0,1.93,0.0,223.0,Poor
Ahmedabad,2015-09-26 12:00:00,28.78,91.5,7.91,9.25,17.17,15.38,7.91,9.23,21.67,0.0,2.3,0.0,223.0,Poor
Ahmedabad,2015-09-26 14:00:00,32.9,91.5,7.83,10.02,17.86,15.38,7.83,12.76,26.5,0.0,1.75,0.0,223.0,Poor
Ahmedabad,2015-09-26 16:00:00,10.68,91.5,7.7,10.77,18.48,15.38,7.7,4.5,37.33,0.0,1.61,0.0,184.0,Moderate
Ahmedabad,2015-09-26 17:00:00,5.77,91.5,7.21,12.23,19.43,15.38,7.21,9.06,26.67,0.0,2.79,0.0,174.0,Moderate
Ahmedabad,2015-09-26 18:00:00,3.03,91.5,7.78,14.64,22.42,15.38,7.78,9.05,25.33,0.0,3.99,0.1,174.0,Moderate
Ahmedabad,2015-09-26 19:00:00,1.7,91.5,9.88,16.79,26.67,15.38,9.88,7.68,26.5,0.0,6.61,0.87,198.0,Moderate
Ahmedabad,2015-09-26 20:00:00,3.03,91.5,10.67,20.24,30.91,15.38,10.67,3.7,17.33,0.0,7.57,0.76,210.0,Poor
Ahmedabad,2015-09-26 21:00:00,5.48,91.5,14.33,24.38,38.72,15.38,14.33,3.89,19.67,0.0,9.38,1.01,262.0,Poor
Ahmedabad,2015-09-26 22:00:00,2.93,91.5,14.22,26.0,40.21,15.38,14.22,3.01,7.67,0.0,8.05,1.12,262.0,Poor
Ahmedabad,2015-09-27 02:00:00,3.52,91.5,10.25,15.37,25.62,15.38,10.25,6.79,9.33,0.0,1.36,0.0,262.0,Poor
Ahmedabad,2015-09-27 04:00:00,4.88,91.5,8.2,11.05,19.26,15.38,8.2,3.35,15.33,0.0,2.47,0.0,262.0,Poor
Ahmedabad,2015-09-27 05:00:00,3.02,91.5,6.51,7.47,13.98,15.38,6.51,4.34,12.67,0.0,1.78,0.0,260.0,Poor
Ahmedabad,2015-09-27 06:00:00,1.96,91.5,6.58,9.92,16.51,15.38,6.58,3.68,6.33,0.0,1.09,0.0,245.0,Poor
Ahmedabad,2015-09-27 07:00:00,1.34,91.5,7.11,11.08,18.19,15.38,7.11,3.52,10.67,0.0,1.19,0.0,211.0,Poor
Ahmedabad,2015-09-27 08:00:00,2.56,91.5,7.73,10.81,18.54,15.38,7.73,7.44,2.0,0.0,1.51,0.0,204.0,Poor
Ahmedabad,2015-09-27 11:00:00,3.72,91.5,8.41,8.58,17.0,15.38,8.41,10.05,32.0,0.0,1.03,0.0,182.0,Moderate
Ahmedabad,2015-09-27 12:00:00,2.35,91.5,8.54,11.15,19.68,15.38,8.54,14.24,13.33,0.0,1.58,0.0,182.0,Moderate
Ahmedabad,2015-09-27 13:00:00,1.59,91.5,6.84,8.94,15.78,15.38,6.84,12.54,26.17,0.0,1.92,0.0,182.0,Moderate
Ahmedabad,2015-09-27 15:00:00,10.94,91.5,6.4,6.75,13.15,15.38,6.4,9.52,30.0,0.0,1.28,0.0,182.0,Moderate
Ahmedabad,2015-09-27 16:00:00,5.9,91.5,6.44,7.96,14.4,15.38,6.44,11.46,35.83,0.0,1.21,0.0,182.0,Moderate
Ahmedabad,2015-09-27 17:00:00,3.34,91.5,6.3,7.98,14.28,15.38,6.3,9.23,41.0,0.0,1.33,0.0,182.0,Moderate
Ahmedabad,2015-09-27 19:00:00,1.29,91.5,6.21,9.71,15.93,15.38,6.21,10.46,32.33,0.0,1.78,0.0,182.0,Moderate
Ahmedabad,2015-09-27 20:00:00,1.98,91.5,16.42,18.11,34.53,15.38,16.42,10.98,32.67,0.0,3.45,0.08,292.0,Poor
Ahmedabad,2015-09-28 00:00:00,1.41,91.5,16.24,28.82,45.06,15.38,16.24,11.86,13.17,0.0,10.87,1.5,436.0,Severe
Ahmedabad,2015-09-28 01:00:00,1.29,91.5,19.96,27.55,47.51,15.38,19.96,10.44,7.33,0.0,6.94,0.74,436.0,Severe
Ahmedabad,2015-09-28 02:00:00,3.83,91.5,17.13,25.64,42.76,15.38,17.13,11.69,15.33,0.0,5.49,0.4,436.0,Severe
Ahmedabad,2015-09-28 03:00:00,7.68,91.5,10.65,21.84,32.5,15.38,10.65,17.07,10.5,0.0,11.49,0.54,436.0,Severe
Ahmedabad,2015-09-28 05:00:00,3.21,91.5,9.5,17.3,26.8,15.38,9.5,15.77,26.67,0.0,18.99,0.8,402.0,Severe
Ahmedabad,2015-09-28 07:00:00,1.61,91.5,9.94,15.06,25.01,15.38,9.94,25.01,21.83,0.0,4.04,0.0,317.0,Very Poor
